# STN,YYYYMMDD,   FG,  FXX,   TG,   DR,   RH,  VVN
343,20230227,40,110,     ,     ,     ,     
343,20230228,38,90,     ,     ,     ,     
343,20230301,40,100,     ,     ,     ,     
343,20230302,51,100,     ,     ,     ,     
343,20230303,41,80,     ,     ,     ,     
343,20230304,39,100,     ,     ,     ,     
343,20230305,30,90,     ,     ,     ,     
343,20230306,51,140,     ,     ,     ,     
343,20230307,42,100,     ,     ,     ,     
343,20230308,53,120,     ,     ,     ,     
343,20230309,45,90,     ,     ,     ,     
343,20230310,65,190,     ,     ,     ,     
343,20230311,22,70,     ,     ,     ,     
343,20230312,65,160,     ,     ,     ,     
343,20230313,98,230,     ,     ,     ,     
343,20230314,75,150,     ,     ,     ,     
343,20230315,31,100,     ,     ,     ,     
343,20230316,53,140,     ,     ,     ,     
343,20230317,32,90,     ,     ,     ,     
343,20230318,42,110,     ,     ,     ,     
343,20230319,39,100,     ,     ,     ,     
343,20230320,61,120,     ,     ,     ,     
343,20230321,60,130,     ,     ,     ,     
343,20230322,78,160,     ,     ,     ,     
343,20230323,80,160,     ,     ,     ,     
343,20230324,98,210,     ,     ,     ,     
343,20230325,95,210,     ,     ,     ,     
343,20230326,47,120,     ,     ,     ,     
343,20230327,52,150,     ,     ,     ,     
343,20230328,48,120,     ,     ,     ,     
343,20230329,50,130,     ,     ,     ,     
343,20230330,95,200,     ,     ,     ,     
343,20230331,80,180,     ,     ,     ,     
343,20230401,62,120,     ,     ,     ,     
343,20230402,61,120,     ,     ,     ,     
343,20230403,59,120,     ,     ,     ,     
343,20230404,31,80,     ,     ,     ,     
343,20230405,21,80,     ,     ,     ,     
343,20230406,45,100,     ,     ,     ,     
343,20230407,41,100,     ,     ,     ,     
343,20230408,25,70,     ,     ,     ,     
343,20230409,33,80,     ,     ,     ,     
343,20230410,63,150,     ,     ,     ,     
343,20230411,75,160,     ,     ,     ,     
343,20230412,74,180,     ,     ,     ,     
343,20230413,75,170,     ,     ,     ,     
343,20230414,45,100,     ,     ,     ,     
343,20230415,64,130,     ,     ,     ,     
343,20230416,51,100,     ,     ,     ,     
343,20230417,41,100,     ,     ,     ,     
343,20230418,65,120,     ,     ,     ,     
343,20230419,78,140,     ,     ,     ,     
343,20230420,60,120,     ,     ,     ,     
343,20230421,50,120,     ,     ,     ,     
343,20230422,24,60,     ,     ,     ,     
343,20230423,55,150,     ,     ,     ,     
343,20230424,75,170,     ,     ,     ,     
343,20230425,43,120,     ,     ,     ,     
343,20230426,28,80,     ,     ,     ,     
343,20230427,50,120,     ,     ,     ,     
343,20230428,58,120,     ,     ,     ,     
343,20230429,39,90,     ,     ,     ,     
343,20230430,43,80,     ,     ,     ,     
343,20230501,36,80,     ,     ,     ,     
343,20230502,45,100,     ,     ,     ,     
343,20230503,52,100,     ,     ,     ,     
343,20230504,61,140,     ,     ,     ,     
343,20230505,29,90,     ,     ,     ,     
343,20230506,25,90,     ,     ,     ,     
343,20230507,26,70,     ,     ,     ,     
343,20230508,27,70,     ,     ,     ,     
343,20230509,40,100,     ,     ,     ,     
343,20230510,35,80,     ,     ,     ,     
343,20230511,28,70,     ,     ,     ,     
343,20230512,53,150,     ,     ,     ,     
343,20230513,53,100,     ,     ,     ,     
343,20230514,41,90,     ,     ,     ,     
343,20230515,52,140,     ,     ,     ,     
343,20230516,48,110,     ,     ,     ,     
343,20230517,45,110,     ,     ,     ,     
343,20230518,40,80,     ,     ,     ,     
343,20230519,43,90,     ,     ,     ,     
343,20230520,60,150,     ,     ,     ,     
343,20230521,52,110,     ,     ,     ,     
343,20230522,50,120,     ,     ,     ,     
343,20230523,64,130,     ,     ,     ,     
343,20230524,37,90,     ,     ,     ,     
343,20230525,46,110,     ,     ,     ,     
343,20230526,64,130,     ,     ,     ,     
343,20230527,40,90,     ,     ,     ,     
343,20230528,53,120,     ,     ,     ,     
343,20230529,65,120,     ,     ,     ,     
343,20230530,50,110,     ,     ,     ,     
343,20230531,56,110,     ,     ,     ,     
343,20230601,60,120,     ,     ,     ,     
343,20230602,51,100,     ,     ,     ,     
343,20230603,53,120,     ,     ,     ,     
343,20230604,54,120,     ,     ,     ,     
343,20230605,55,100,     ,     ,     ,     
343,20230606,50,100,     ,     ,     ,     
343,20230607,47,90,     ,     ,     ,     
343,20230608,52,110,     ,     ,     ,     
343,20230609,59,120,     ,     ,     ,     
343,20230610,60,100,     ,     ,     ,     
343,20230611,51,110,     ,     ,     ,     
343,20230612,56,120,     ,     ,     ,     
343,20230613,68,140,     ,     ,     ,     
343,20230614,53,110,     ,     ,     ,     
343,20230615,40,110,     ,     ,     ,     
343,20230616,32,100,     ,     ,     ,     
343,20230617,23,80,     ,     ,     ,     
343,20230618,48,130,     ,     ,     ,     
343,20230619,52,160,     ,     ,     ,     
343,20230620,44,170,     ,     ,     ,     
343,20230621,40,90,     ,     ,     ,     
343,20230622,34,90,     ,     ,     ,     
343,20230623,35,70,     ,     ,     ,     
343,20230624,31,70,     ,     ,     ,     
343,20230625,40,100,     ,     ,     ,     
343,20230626,61,120,     ,     ,     ,     
343,20230627,39,100,     ,     ,     ,     
343,20230628,42,90,     ,     ,     ,     
343,20230629,49,110,     ,     ,     ,     
343,20230630,58,140,     ,     ,     ,     
343,20230701,72,130,     ,     ,     ,     
343,20230702,78,140,     ,     ,     ,     
343,20230703,85,200,     ,     ,     ,     
343,20230704,59,130,     ,     ,     ,     
343,20230705,93,220,     ,     ,     ,     
343,20230706,41,110,     ,     ,     ,     
343,20230707,47,100,     ,     ,     ,     
343,20230708,34,90,     ,     ,     ,     
343,20230709,33,100,     ,     ,     ,     
343,20230710,36,90,     ,     ,     ,     
343,20230711,53,110,     ,     ,     ,     
343,20230712,74,130,     ,     ,     ,     
343,20230713,58,120,     ,     ,     ,     
343,20230714,50,100,     ,     ,     ,     
343,20230715,69,160,     ,     ,     ,     
343,20230716,87,170,     ,     ,     ,     
343,20230717,65,160,     ,     ,     ,     
343,20230718,32,70,     ,     ,     ,     
343,20230719,41,90,     ,     ,     ,     
343,20230720,29,80,     ,     ,     ,     
343,20230721,38,120,     ,     ,     ,     
343,20230722,58,120,     ,     ,     ,     
343,20230723,80,200,     ,     ,     ,     
343,20230724,53,110,     ,     ,     ,     
343,20230725,46,110,     ,     ,     ,     
343,20230726,47,110,     ,     ,     ,     
343,20230727,71,140,     ,     ,     ,     
343,20230728,50,90,     ,     ,     ,     
343,20230729,68,140,     ,     ,     ,     
343,20230730,75,200,     ,     ,     ,     
343,20230731,81,150,     ,     ,     ,     
343,20230801,78,150,     ,     ,     ,     
343,20230802,75,190,     ,     ,     ,     
343,20230803,73,160,     ,     ,     ,     
343,20230804,43,110,     ,     ,     ,     
343,20230805,46,110,     ,     ,     ,     
343,20230806,75,180,     ,     ,     ,     
343,20230807,77,160,     ,     ,     ,     
343,20230808,59,140,     ,     ,     ,     
343,20230809,40,90,     ,     ,     ,     
343,20230810,28,70,     ,     ,     ,     
343,20230811,40,90,     ,     ,     ,     
343,20230812,58,140,     ,     ,     ,     
343,20230813,56,110,     ,     ,     ,     
343,20230814,35,100,     ,     ,     ,     
343,20230815,38,90,     ,     ,     ,     
343,20230816,43,100,     ,     ,     ,     
343,20230817,56,110,     ,     ,     ,     
343,20230818,46,100,     ,     ,     ,     
343,20230819,53,110,     ,     ,     ,     
343,20230820,31,70,     ,     ,     ,     
343,20230821,26,70,     ,     ,     ,     
343,20230822,34,80,     ,     ,     ,     
343,20230823,32,70,     ,     ,     ,     
343,20230824,42,100,     ,     ,     ,     
343,20230825,31,100,     ,     ,     ,     
343,20230826,56,120,     ,     ,     ,     
343,20230827,51,170,     ,     ,     ,     
343,20230828,28,80,     ,     ,     ,     
343,20230829,35,100,     ,     ,     ,     
343,20230830,53,130,     ,     ,     ,     
343,20230831,43,100,     ,     ,     ,     
343,20230901,23,60,     ,     ,     ,     
343,20230902,22,60,     ,     ,     ,     
343,20230903,25,80,     ,     ,     ,     
343,20230904,42,90,     ,     ,     ,     
343,20230905,40,80,     ,     ,     ,     
343,20230906,26,70,     ,     ,     ,     
343,20230907,44,100,     ,     ,     ,     
343,20230908,19,60,     ,     ,     ,     
343,20230909,18,50,     ,     ,     ,     
343,20230910,33,80,     ,     ,     ,     
343,20230911,33,80,     ,     ,     ,     
343,20230912,27,70,     ,     ,     ,     
343,20230913,42,140,     ,     ,     ,     
343,20230914,28,80,     ,     ,     ,     
343,20230915,34,70,     ,     ,     ,     
343,20230916,38,100,     ,     ,     ,     
343,20230917,37,90,     ,     ,     ,     
343,20230918,73,190,     ,     ,     ,     
343,20230919,97,190,     ,     ,     ,     
343,20230920,80,190,     ,     ,     ,     
343,20230921,41,170,     ,     ,     ,     
343,20230922,50,120,     ,     ,     ,     
343,20230923,52,110,     ,     ,     ,     
343,20230924,49,130,     ,     ,     ,     
343,20230925,31,80,     ,     ,     ,     
343,20230926,31,80,     ,     ,     ,     
343,20230927,35,100,     ,     ,     ,     
343,20230928,53,120,     ,     ,     ,     
343,20230929,48,120,     ,     ,     ,     
343,20230930,33,90,     ,     ,     ,     
344,20230101,69,180,120,45,37,50
344,20230102,41,140,79,48,22,42
344,20230103,58,170,69,26,54,1
344,20230104,106,210,116,65,109,23
344,20230105,64,130,108,11,8,43
344,20230106,66,170,107,31,23,50
344,20230107,76,160,104,15,29,65
344,20230108,64,140,85,13,5,65
344,20230109,56,120,74,23,27,58
344,20230110,72,170,76,46,75,41
344,20230111,85,180,99,46,58,32
344,20230112,110,230,106,168,352,35
344,20230113,92,180,90,15,9,60
344,20230114,79,200,86,115,212,20
344,20230115,87,200,67,6,6,59
344,20230116,56,150,44,121,151,43
344,20230117,25,100,11,0,-1,65
344,20230118,48,130,26,13,12,64
344,20230119,41,120,31,53,107,34
344,20230120,37,100,14,58,147,16
344,20230121,20,60,-11,0,0,0
344,20230122,30,80,12,0,0,36
344,20230123,30,80,29,0,-1,57
344,20230124,33,80,17,0,0,58
344,20230125,24,70,1,30,25,9
344,20230126,40,120,52,33,8,13
344,20230127,50,100,42,0,0,70
344,20230128,17,50,35,0,0,67
344,20230129,57,130,51,0,0,59
344,20230130,69,170,67,0,-1,63
344,20230131,58,150,68,0,-1,62
344,20230201,83,170,78,1,1,64
344,20230202,65,130,86,24,26,27
344,20230203,60,140,93,31,8,24
344,20230204,12,50,79,4,2,45
344,20230205,55,150,66,14,13,38
344,20230206,15,60,38,0,0,28
344,20230207,15,40,9,0,0,3
344,20230208,19,80,12,0,0,37
344,20230209,33,70,22,0,0,25
344,20230210,46,120,45,0,-1,3
344,20230211,30,80,76,0,0,29
344,20230212,14,60,72,0,0,59
344,20230213,18,80,70,0,0,35
344,20230214,13,50,45,0,0,1
344,20230215,28,80,54,0,0,1
344,20230216,53,130,86,49,28,16
344,20230217,80,180,100,0,-1,27
344,20230218,79,170,101,35,25,22
344,20230219,50,120,81,25,15,50
344,20230220,74,150,82,0,0,50
344,20230221,37,80,79,0,0,25
344,20230222,26,80,68,17,28,4
344,20230223,23,80,64,26,16,8
344,20230224,46,140,48,39,32,22
344,20230225,48,150,42,4,2,68
344,20230226,43,130,28,0,0,66
344,20230227,30,110,26,0,0,65
344,20230228,25,90,24,14,14,20
344,20230301,29,90,15,0,0,1
344,20230302,43,90,35,0,0,25
344,20230303,34,70,47,0,0,44
344,20230304,35,90,57,7,4,50
344,20230305,21,60,35,16,28,63
344,20230306,42,130,42,57,35,50
344,20230307,28,90,24,103,81,56
344,20230308,42,100,6,96,57,6
344,20230309,36,90,19,111,130,20
344,20230310,58,180,23,128,117,14
344,20230311,17,80,25,0,0,65
344,20230312,65,160,78,50,32,19
344,20230313,98,240,124,36,24,38
344,20230314,65,150,64,49,75,42
344,20230315,28,80,52,8,11,50
344,20230316,63,130,95,30,7,65
344,20230317,33,90,118,0,-1,65
344,20230318,38,110,118,34,44,50
344,20230319,34,80,88,0,0,12
344,20230320,54,120,83,93,30,18
344,20230321,55,120,104,20,16,28
344,20230322,72,180,108,58,39,37
344,20230323,78,160,126,72,70,59
344,20230324,96,220,111,9,7,61
344,20230325,87,210,98,6,11,57
344,20230326,43,110,72,61,72,56
344,20230327,42,130,43,21,20,65
344,20230328,45,120,49,14,3,65
344,20230329,47,140,114,0,-1,63
344,20230330,91,210,124,9,7,58
344,20230331,71,170,105,163,180,19
344,20230401,52,110,91,64,43,23
344,20230402,55,120,61,0,-1,65
344,20230403,45,130,52,0,0,65
344,20230404,23,70,51,0,0,61
344,20230405,16,70,64,0,0,45
344,20230406,43,130,78,92,91,42
344,20230407,31,80,83,0,0,27
344,20230408,20,60,94,0,-1,2
344,20230409,26,70,106,0,0,4
344,20230410,65,180,110,46,75,56
344,20230411,69,150,100,30,25,60
344,20230412,72,170,94,70,81,59
344,20230413,66,150,86,24,33,59
344,20230414,38,120,97,0,0,64
344,20230415,52,120,94,0,0,65
344,20230416,42,90,85,2,1,41
344,20230417,38,100,100,0,0,20
344,20230418,53,110,91,0,0,59
344,20230419,65,130,109,0,0,67
344,20230420,50,120,82,20,11,63
344,20230421,41,140,106,38,43,31
344,20230422,18,50,91,25,29,1
344,20230423,47,130,115,59,106,56
344,20230424,55,140,85,74,135,58
344,20230425,33,110,68,4,6,62
344,20230426,20,70,61,0,0,23
344,20230427,37,80,89,0,-1,64
344,20230428,45,100,105,57,31,20
344,20230429,30,80,109,0,0,59
344,20230430,25,80,120,0,0,50
344,20230501,23,80,119,15,9,57
344,20230502,36,80,94,0,0,65
344,20230503,40,90,95,0,0,65
344,20230504,43,110,147,0,-1,63
344,20230505,28,70,142,32,39,57
344,20230506,21,90,153,27,11,35
344,20230507,17,60,155,24,124,1
344,20230508,23,80,141,0,0,0
344,20230509,37,110,135,120,145,26
344,20230510,24,60,129,0,-1,11
344,20230511,19,60,135,41,54,34
344,20230512,46,160,155,34,24,44
344,20230513,35,100,156,0,0,58
344,20230514,27,70,125,0,0,24
344,20230515,38,140,105,0,-1,5
344,20230516,34,100,105,0,0,64
344,20230517,33,90,109,0,-1,63
344,20230518,32,90,106,0,0,69
344,20230519,38,90,137,0,0,66
344,20230520,55,140,158,0,0,72
344,20230521,38,100,157,0,0,57
344,20230522,35,110,156,0,0,33
344,20230523,51,130,121,0,0,56
344,20230524,25,80,123,0,0,60
344,20230525,36,100,131,0,0,58
344,20230526,57,120,129,0,0,62
344,20230527,35,90,144,0,0,59
344,20230528,46,130,160,0,0,50
344,20230529,58,120,133,0,0,69
344,20230530,45,100,131,0,0,70
344,20230531,49,110,158,0,0,63
344,20230601,50,100,131,0,0,63
344,20230602,40,90,134,0,0,68
344,20230603,44,130,166,0,0,70
344,20230604,43,100,159,0,0,70
344,20230605,43,90,144,0,0,70
344,20230606,41,90,158,0,0,61
344,20230607,40,90,165,0,0,65
344,20230608,50,110,178,0,0,60
344,20230609,46,110,215,0,0,70
344,20230610,47,100,234,0,0,75
344,20230611,36,110,250,0,0,73
344,20230612,46,110,246,0,0,80
344,20230613,53,140,223,0,0,67
344,20230614,39,110,206,0,0,68
344,20230615,28,90,202,0,0,61
344,20230616,23,80,197,0,0,56
344,20230617,18,60,206,0,0,65
344,20230618,35,130,220,0,-1,75
344,20230619,45,140,204,2,1,34
344,20230620,37,170,222,42,34,57
344,20230621,35,90,201,0,-1,57
344,20230622,25,80,192,24,11,18
344,20230623,23,60,203,0,0,7
344,20230624,25,80,213,0,0,63
344,20230625,34,130,257,0,0,56
344,20230626,47,110,192,0,0,70
344,20230627,29,90,181,0,-1,68
344,20230628,35,100,197,12,3,50
344,20230629,39,100,177,2,1,58
344,20230630,50,150,176,1,1,60
344,20230701,56,140,179,49,30,26
344,20230702,62,130,177,0,0,61
344,20230703,72,190,169,24,99,50
344,20230704,48,150,173,16,7,63
344,20230705,80,210,155,54,139,49
344,20230706,34,110,174,4,7,62
344,20230707,37,100,222,0,0,70
344,20230708,22,70,245,0,0,70
344,20230709,25,120,213,7,87,59
344,20230710,30,90,203,0,0,65
344,20230711,44,110,214,0,-1,70
344,20230712,65,130,187,14,15,66
344,20230713,50,120,185,2,12,68
344,20230714,41,100,200,0,-1,67
344,20230715,64,150,207,11,20,64
344,20230716,82,170,188,6,2,69
344,20230717,57,120,176,3,3,64
344,20230718,25,70,183,0,-1,62
344,20230719,26,90,179,11,87,30
344,20230720,17,80,174,0,0,8
344,20230721,27,110,160,9,21,57
344,20230722,50,130,165,46,21,57
344,20230723,71,190,184,29,13,58
344,20230724,42,100,169,6,11,65
344,20230725,30,90,157,6,31,65
344,20230726,37,100,167,0,-1,65
344,20230727,64,140,175,138,152,22
344,20230728,44,80,195,0,-1,63
344,20230729,60,140,189,6,11,65
344,20230730,71,170,179,52,108,50
344,20230731,69,200,174,116,191,22
344,20230801,61,150,176,8,19,57
344,20230802,68,190,176,74,144,37
344,20230803,53,140,170,28,58,57
344,20230804,27,80,166,6,15,50
344,20230805,41,120,155,40,86,58
344,20230806,55,150,155,73,181,50
344,20230807,58,140,164,8,14,62
344,20230808,45,130,161,23,33,25
344,20230809,29,90,162,0,0,1
344,20230810,20,80,189,0,0,65
344,20230811,38,100,208,0,0,70
344,20230812,51,120,196,27,187,50
344,20230813,46,120,188,0,-1,70
344,20230814,31,110,208,0,0,70
344,20230815,32,90,188,0,-1,56
344,20230816,34,90,191,0,0,2
344,20230817,51,110,189,0,0,50
344,20230818,33,70,212,0,0,59
344,20230819,43,120,220,3,1,60
344,20230820,25,60,201,0,0,65
344,20230821,18,70,197,0,0,59
344,20230822,26,80,186,0,0,16
344,20230823,23,70,194,0,0,31
344,20230824,31,120,210,12,13,31
344,20230825,21,70,192,0,-1,2
344,20230826,46,110,167,7,32,59
344,20230827,40,100,152,32,36,65
344,20230828,18,70,159,2,1,6
344,20230829,24,80,155,0,0,6
